distance_m,height_m,airspeed_mps,mass_kg,time_s,thrust_n,gamma_rad,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,groundspeed_mps,mach,cl,cd,drag_n,dh_dx,dV_dx,dm_dx,dt_dx,scaled_constraint_violation
94890.655,11969.318469715756,234.42600232373783,65614.47199013447,401.8969983626423,44427.07634767155,0.0057387608389278,216.64999999999998,0.31233385210924747,295.0680184296495,19423.84939652042,234.42214211449658,0.7944812303663129,0.6676252924593439,0.0420575589009141,40534.464794109,0.005738823838680482,1.300130130553223e-05,-0.05311732414020322,0.004265808643244884,0.0
104379.72050000001,11999.999970167246,234.61602611455177,65129.493807249346,442.35881598817633,41124.23251910597,0.0007374965796543925,216.64999999999998,0.3108263778273076,295.0680184296495,19330.10050179195,234.61596231058502,0.7951252303220697,0.6648371562548125,0.04189037999516437,40243.64200764057,0.0007374967133628477,2.6802269389930947e-05,-0.04910099923107502,0.004262284586912284,0.0
113868.78600000001,11983.692264664824,234.92972710424883,64681.88238821276,482.77707847268726,37958.3622212783,-0.004144664331698607,216.64999999999998,0.31162671628516636,295.0680184296495,19379.87305627719,234.92770926723517,0.7961883783764288,0.6568091636223895,0.04141292248382543,39994.131652703945,-0.004144688064544566,3.904005662390674e-05,-0.04524157202350916,0.004256628573611464,0.0
123357.8515,11922.09884936782,235.35135744390632,64269.5574088201,523.1329305529022,35005.72556087164,-0.0087874504965915,216.64999999999998,0.3146681908390482,295.0680184296495,19569.02048067256,235.34227067046186,0.7976173042962943,0.643981212857697,0.04066203111311517,39794.68645462936,-0.008787676690463155,4.954769756176481e-05,-0.04166371478110937,0.004249130413975866,0.0
132846.91700000002,11818.03710705528,235.8641677179773,63889.28786736548,563.4103189740699,32343.69209258091,-0.0130766105229497,216.64999999999998,0.31987433894596246,295.0680184296495,19892.787616645102,235.84400188519916,0.7993552434901119,0.6269869357295189,0.039690067790897135,39658.37720335569,-0.013077355930895802,5.82761455974087e-05,-0.038485282283906526,0.004240090873656248,0.0
142335.9825,11675.367393086532,236.45144266352972,63536.78628294168,603.5960061443278,30047.151640739605,-0.0169067838790257,216.64999999999998,0.3271523058100655,295.0680184296495,20345.399881779133,236.4176499061925,0.8013455471112155,0.6065968702011809,0.038558189332204076,39600.4675903174,-0.016908394937882435,6.527515071751292e-05,-0.035811092722421056,0.004229802641202073,0.0
151825.048,11498.897263180022,237.09731293426043,63206.842558642245,643.679429175614,28184.677016527312,-0.0201840869901127,216.64999999999998,0.336384019345363,295.0680184296495,20919.514445956178,237.04901816331056,0.8035344331659227,0.5836572978780867,0.03732951286148573,39636.08059331084,-0.02018682841815635,7.066621892894374e-05,-0.03373078667538258,0.004218536772470698,0.0
161314.1135,11294.262667962044,237.7872837486734,62893.46627701739,683.6524599729531,26814.64297518409,-0.0228283971597307,216.64999999999998,0.3474157786437405,295.0680184296495,21605.57274461091,237.72532671612112,0.8058727781281622,0.5590317599808968,0.03606324289003025,39777.85207638898,-0.022832363550917032,7.461086598272721e-05,-0.0323191908750637,0.004206535390291614,0.0
170803.179,11067.789619003272,238.50845390750047,62590.022074249464,723.5091255768925,25981.54156776561,-0.0247752751839214,216.64999999999998,0.3600470905400982,295.0680184296495,22391.106231610294,238.4352577065662,0.808316859200266,0.5335509012227437,0.03481044538880209,40033.743359706816,-0.024780345567906033,7.727777081828676e-05,-0.031637413232669304,0.0041940106074021336,0.0
180292.2445,10826.336266800354,239.24943328527877,62289.73983158614,763.2453442649406,25647.54750550195,-0.025977524578082,217.77881426579768,0.3720542889827616,295.83571807507644,23258.381801582724,239.16871126406673,0.8087239595070216,0.5106610416049793,0.0337348614735887,40340.08812104896,-0.025983369642272533,7.881328134141695e-05,-0.0316527479878059,0.004181148925019283,0.0
189781.31,10577.124,240.0,61985.80332821356,802.85872308236,25830.95253961924,-0.0264062975808737,219.39869399999998,0.3839756171539512,296.9339205240452,24182.168130764363,239.91632975582448,0.8082606378430423,0.4893116834650353,0.03277416656089241,40701.231285845286,-0.026412436931457818,7.931551506642654e-05,-0.03240761778215988,0.004168119781666187,0.0
