strategy,time_s,distance_m,mass_kg,height_m,airspeed_mps,groundspeed_mps,mach,density_kgm3,lift_N,drag_N,thrust_N,fuel_flow_kgs,climb_rate_mps,energy_residual,lift_balance_residual
constant_mach,324.1536391267018,85101.20763188161,67988.9105211101,9883.176947875225,238.6762165670273,259.08564533225973,0.7956649678178758,0.3163459100994541,666743.4493618443,42031.109926404235,45002.52124556308,13.111585250298186,1.1616289317008988,0.0,0.0
constant_mach,329.1536391267018,86396.48548544169,67923.39899045025,9888.983694569975,238.6560991850777,259.02583778721765,0.7956649678178758,0.3160943744598409,666101.0007096989,41990.61034602406,44957.98098783569,13.093037788490724,1.1610702749009303,-7.080459100390958e-17,0.0
constant_mach,334.1536391267018,87691.46942414675,67857.98003568366,9894.787655906519,238.6359897582512,258.9680788787406,0.7956649678178758,0.31584315933517987,665459.4599169372,41950.16799655869,44913.51207101291,13.074554851641949,1.160514787473526,-2.02499127731299e-17,0.0
constant_mach,339.1536391267018,88986.16968352675,67792.6533348048,9900.588847717585,238.61588823369533,258.9123655496389,0.7956649678178758,0.315592263594636,664818.8238257634,41909.78267894256,44869.11424297584,13.056136192257265,1.1599624637709443,3.0404924984071006e-17,0.0
constant_mach,344.1536391267018,90280.59648388492,67727.41856704239,9906.387285807754,238.59579455863644,258.8586947663896,0.7956649678178758,0.3153416861114847,664179.0892904862,41869.45419487317,44824.787252644834,13.0377815641344,1.1594132981843752,0.0,0.0
constant_mach,349.1536391267018,91574.76003041587,67662.27541285295,9912.18298595367,238.57570868037925,258.8070635190596,0.7956649678178758,0.3150914257630904,663540.2531774543,41829.182346807036,44780.53084997386,13.019490722355657,1.1588672851438013,2.0310047346691047e-17,0.0
constant_mach,354.1536391267018,92868.67051332338,67597.22355391439,9917.975963904215,238.5556305463061,258.7574688212294,0.7956649678178758,0.31484148143088525,662902.3123649945,41788.966937955694,44736.344785944864,13.001263423280228,1.1583244191178628,-7.115537649390943e-17,0.0
constant_mach,359.1536391267018,94162.33810793773,67532.26267311965,9923.766235380719,238.53556010387646,258.7099077099173,0.7956649678178758,0.3145918520003478,662265.2637433488,41748.80777228187,44692.228812562345,12.983099424536617,1.1577846946137247,-3.0525263315485475e-17,0.0
constant_mach,364.1536391267018,95455.77297483275,67467.39245457038,9929.553816077132,238.5154973006262,258.664377245505,0.7956649678178758,0.314342536360983,661629.1042146125,41708.70465449551,44648.182682847764,12.964998485015064,1.1572481061769426,4.074050261948617e-17,0.0
constant_mach,369.1536391267018,96748.98525994243,67402.61258357062,9935.338721660237,238.49544208416708,258.62087451166303,0.7956649678178758,0.31409353340630003,660993.8306926728,41668.65739004988,44604.20615083408,12.946960364860029,1.1567146483913324,3.058550236374696e-17,0.0
constant_mach,374.1536391267018,98041.98509467719,67337.92274662058,9941.120967769833,238.475394402186,258.57939661527683,0.7956649678178758,0.31384484203379187,660359.4401031466,41628.66578513772,44560.2989715603,12.92898482546272,1.156184315878834,0.0,0.0
constant_mach,379.1536391267018,99334.78259603973,67273.32263141041,9946.900570018915,238.45535420244445,258.53994068637394,0.7956649678178758,0.3135964611449157,659725.9293833209,41588.7296466874,44516.46090106613,12.911071629453717,1.1556571032993876,0.0,0.0
constant_mach,384.1536391267018,100627.38786674062,67208.81192681403,9952.677543993877,238.43532143277804,258.5025038780516,0.7956649678178758,0.31334838964507106,659093.2954820908,41548.84878235913,44472.69169638654,12.89322054069564,1.1551330053508038,7.15772159224599e-17,0.0
constant_mach,389.1536391267018,101919.81099531344,67144.39032288296,9958.451905254697,238.41529604109564,258.4670833664046,0.7956649678178758,0.3131006264435801,658461.5353599001,41509.023000541056,44428.991115546385,12.875431324275771,1.15461201676863,-6.141224540127012e-17,0.0
constant_mach,394.1536391267018,103212.06205622957,67080.05751084027,9964.223669335128,238.3952779753789,258.43367635045416,0.7956649678178758,0.31285317045366695,657830.6459886817,41469.25211034564,44385.35891755526,12.857703746498894,1.154094132326031,3.0736307780983343e-17,0.0
constant_mach,399.1536391267018,104504.15111001267,67015.81318307445,9969.992851742874,238.37526718368173,258.40228005207746,0.7956649678178758,0.3126060205924383,657200.624351797,41429.53592160579,44341.794862402065,12.840037574880073,1.1535793468336617,3.07665049845817e-17,0.0
constant_mach,404.1536391267018,105796.0882033528,66951.65703313342,9975.759467959793,238.35526361412954,258.3728917159373,0.7956649678178758,0.3123591757808625,656571.4674439778,41389.874244871186,44298.29871104983,12.82243257813748,1.1530676551395398,8.212457166406372e-17,0.0
constant_mach,409.1536391267018,107087.88336922014,66887.5887557185,9981.523533442076,238.33526721491882,258.3455086094128,0.7956649678178758,0.31211263494375,655943.1722712668,41350.266891404535,44254.870225430495,12.804888526185339,1.1525590521289262,-1.0275645337338474e-17,0.0
constant_mach,414.1536391267018,108379.54662697841,66823.60804667848,9987.285063620426,238.31527793431627,258.32012802253035,0.7956649678178758,0.3118663970097337,655315.7358509594,41310.71367317793,44211.50916843978,12.787405190126846,1.1520535327241983,6.171433992274806e-17,0.0
constant_mach,419.1536391267018,109671.08798249793,66759.71460300367,9993.044073900257,238.29529572065843,258.29674726789557,0.7956649678178758,0.31162046091124873,654689.1552115459,41271.214402869155,44168.21530393195,12.769982342247191,1.1515510918847316,0.0,0.0
constant_mach,424.1536391267018,110962.51742826839,66695.90812282001,9998.800579661875,238.2753205223511,258.27536368062556,0.7956649678178758,0.3113748255845135,654063.4273926528,41231.76889385805,44124.98839671482,12.752619756006634,1.1510517246067808,-1.030589168200939e-17,0.0
constant_mach,429.1536391267018,112253.84494351115,66632.18830538321,10004.554596260652,238.2553522878685,258.2559746182814,0.7956649678178758,0.3111294899695095,653438.5494449863,41192.37696022286,44081.82821254454,12.73531720603355,1.1505554259233557,-3.094794630752553e-17,0.0
constant_mach,434.1536391267018,113545.0804942914,66568.55485107297,10010.306139027218,238.23539096575297,258.23857746080245,0.7956649678178758,0.3108844530099629,652814.5184302747,41153.038416736694,44038.73451812067,12.718074468117639,1.150062190904107,-5.1630383554657855e-17,0.0
constant_mach,439.1536391267018,114836.2340336298,66505.0074613871,10016.055223267644,238.21543650461427,258.22316961043947,0.7956649678178758,0.31063971365332427,652191.3314212117,41113.753078863934,43995.70708108113,12.700891319203135,1.149572014655213,-5.16808776420385e-17,0.0
constant_mach,444.1536391267018,116127.3155016139,66441.54583893584,10021.801864263627,238.1954888531288,258.2097484916899,0.7956649678178758,0.31039527085074964,651568.9855014001,41074.52076275661,43952.74566999714,12.683767537381943,1.149084892319249,6.20776714566274e-17,0.0
constant_mach,449.1536391267018,117418.33482550929,66378.16968743612,10027.54607727266,238.17554796003935,258.1983115512327,0.7956649678178758,0.31015112355708246,650947.4777652954,41035.341285250935,43909.85005436834,12.666702901887076,1.1486008190750898,0.0,0.0
constant_mach,454.1536391267018,118709.30191987017,66314.87871170587,10033.287877528224,238.1556137741543,258.1888562578643,0.7956649678178758,0.3099072707308332,650326.8053181503,40996.21446386377,43867.02000461789,12.649697193085913,1.1481197901377844,7.256548212917471e-17,0.0
constant_mach,459.1536391267018,120000.22668664994,66251.67261765835,10039.02728023997,238.135686244347,258.1813801024349,0.7956649678178758,0.3096637113341614,649706.9652759592,40957.1401167891,43824.255292087466,12.63275019247359,1.1476418007584457,6.225967987666904e-17,0.0
constant_mach,464.1536391267018,121291.11901531127,66188.55111229653,10044.764300593888,238.1157653195553,258.17588059778507,0.7956649678178758,0.30942044433285676,649087.9547654027,40918.1180628946,43781.55568903251,12.615861682666452,1.1471668462241391,5.193366746905941e-17,0.0
constant_mach,469.1536391267018,122581.98878293583,66125.51390370751,10050.498953752496,238.09585094878102,258.17235527868394,0.7956649678178758,0.30917746869632057,648469.7709237932,40879.14812171815,43738.92096861733,12.599031447395548,1.1466949218577727,3.1190574034467744e-17,0.0
constant_mach,474.1536391267018,123872.84585433388,66062.560701057,10056.231254855016,238.07594308108918,258.17080170176627,0.7956649678178758,0.3089347833975471,647852.4108990205,40840.230113464415,43696.350904910316,12.582259271500119,1.1462260230179837,-5.203493443606552e-17,0.0
constant_mach,479.1536391267018,125163.70008215333,65999.69121458371,10061.96121901755,238.05604166560758,258.1712174454718,0.7956649678178758,0.30869238741310506,647235.8718494973,40801.36385900142,43653.84527287918,12.5655449409212,1.1457601450990327,-4.166848056970458e-17,0.0
constant_mach,484.1536391267018,126454.56130698873,65936.90515559392,10067.688861333261,238.03614665152614,258.17360010998397,0.7956649678178758,0.30845027972311995,646620.1509441051,40762.54917985715,43611.40384838616,12.5488882426952,1.1452972835306925,4.170903119444453e-17,0.0
constant_mach,489.1536391267018,127745.43935748975,65874.20223645601,10073.414196872554,238.01625798809624,258.1779473171695,0.7956649678178758,0.3082084593112546,646005.2453621413,40723.785898216185,43569.02640818333,12.532288964947574,1.1448374337781413,6.262439926374642e-17,0.0
constant_mach,494.1536391267018,129036.3440504695,65811.58217059502,10079.137240683245,237.9963756246305,258.18425671051926,0.7956649678178758,0.3079669251646925,645391.1522932657,40685.07383691635,43526.71272990796,12.515746896886577,1.1443805913418625,-7.313282480020587e-17,0.0
constant_mach,499.1536391267018,130327.28519101246,65749.04467248725,10084.858007790735,237.97649951050184,258.19252595508823,0.7956649678178758,0.3077256762741188,644777.868937447,40646.41281944536,43484.46259207778,12.49926182879695,1.1439267517575322,-6.274618433058142e-17,0.0
