scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator
temp_plus_10K,434.1536391267018,113689.05288975552,65997.38312726779,10247.688397153794,231.5400254185003,0.3828970221178883,305.039325358113,240.0,261.84048626253843,0.7867838014598364,0.5226285835270376,42465.72520987941,47053.79150757271,14.163191243779384,1.7013494905227424,-14.163191243779384,0.05409091407498549,0.9024931647228703
temp_plus_10K,439.1536391267018,114998.57496253152,65926.60611348096,10256.193957141666,231.48473927857916,0.3824863951122523,305.00290518925,240.0,261.9690603102772,0.7868777507253034,0.5226285835270372,42420.18405239365,47002.050549696585,14.14761721545867,1.7008745312778248,-14.14761721545867,0.054004916453500945,0.9025177318070751
temp_plus_10K,444.1536391267018,116308.75066446325,65855.90692568668,10264.697142729634,231.42946857225735,0.3820762196296821,304.96649083978565,240.0,262.10193732107695,0.7869717074132061,0.5226285835270376,42374.69297169967,46950.368249720144,14.13206084316576,1.7003997305516838,-14.13206084316576,0.05391818537324993,0.9025422920288224
temp_plus_10K,449.1536391267018,117619.60150131192,65785.28547565718,10273.197954710224,231.37421329438354,0.38166649515830736,304.93008230841036,240.0,262.23911367373546,0.7870656715242047,0.5226285835270373,42329.25191102772,46898.74453854791,14.116522106102918,1.6999250882349939,-14.116522106102918,0.05383072688258844,0.9025668453925383
temp_plus_10K,454.1536391267018,118931.14896073927,65714.74167526771,10281.6963938757,231.31897343980793,0.3812572211868546,304.8936795938145,240.0,262.3805857496772,0.7871596430589601,0.5226285835270369,42283.86081367433,46847.17934800694,14.101000983750085,1.699450604530499,-14.101000983750085,0.05374254708465004,0.9025913918865054
temp_plus_10K,459.1536391267018,120243.41451232077,65644.27543649703,10290.19246101804,231.2637490033827,0.38084839720465014,304.8572826946888,240.0,262.5263499329512,0.7872536220181341,0.5226285835270373,42238.519623002576,46795.67260832535,14.085497455105928,1.6989762790145448,-14.085497455105928,0.05365365213321765,0.9026159315314122
temp_plus_10K,464.1536391267018,121556.41960755865,65573.88667142809,10298.686156928754,231.20853997996306,0.3804400227016264,304.82089160972504,240.0,262.67640261022603,0.7873476084023862,0.5226285835270376,42193.22828244265,46744.224251494205,14.070011499699755,1.6985021118881936,-14.070011499699755,0.05356404823534006,0.9026404643156297
temp_plus_10K,469.1536391267018,122870.18567989505,65503.575292246605,10307.177482399115,231.15334636440573,0.3800320971683114,304.7845063376151,240.0,262.8307401707917,0.787441602212377,0.5226285835270377,42147.98673549085,46692.83420813989,14.054543096650104,1.698028102812476,-14.054543096650104,0.0534737416464955,0.9026649902554695
temp_plus_10K,474.1536391267018,124184.7341447251,65433.34121124181,10315.666438220007,231.09816815156995,0.3796246200958334,304.7481268770514,240.0,262.98935900655516,0.7875356034487667,0.5226285835270371,42102.794925710055,46641.502410641726,14.039092225603156,1.6975542520713396,-14.039092225603156,0.05338273867291043,0.9026895093350141
temp_plus_10K,479.1536391267018,125500.08639941,65363.184340805594,10324.153025182048,231.04300533631667,0.37921759097591595,304.71175322672667,240.0,263.1522555120402,0.7876296121122159,0.5226285835270373,42057.652796729206,46590.22878964132,14.023658865682036,1.6970805592682545,-14.023658865682036,0.05329104566630021,0.9027140215735564
