scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_10K,556.4153265295442,145885.60422650198,64233.4110139312,10428.43532388268,210.36517039476257,0.38655665281591595,290.75668698508593,23342.348014082574,240.0,265.5067048025137,0.8254324345507161,0.5038442012555713,41786.820135259404,46098.30262485526,13.875589090081432,1.6426922477429615,-13.875589090081432,0.05226078603326504,0.9064719904183371,8216.589125074199,8216.587433815042,8216.588986068797
temp_minus_10K,558.4153265295442,146416.70230329758,64205.665974912714,10431.720524424338,210.3438165912418,0.3863896831774375,290.74192950711864,23329.897080876137,240.0,265.59147833627674,0.8254743318477005,0.5038442012555713,41768.77069748534,46077.90828770218,13.869450394598354,1.6425082981606023,-13.869450394598354,0.05222099173316717,0.9064814842871912,8244.334164558879,8244.332469431012,8244.334025087286
temp_minus_10K,560.4153265295442,146947.97056514767,64177.933210488554,10435.005357091399,210.32246517890587,0.38622278740746463,290.72717293271177,23317.45291935424,240.0,265.6768898209465,0.8255162308324978,0.5038442012555716,41750.729244905546,46057.523240881186,13.863314495505234,1.6423243731138262,-13.863314495505234,0.05218110805515845,0.9064909770885622,8272.066929448982,8272.065230475033,8272.066789511446
temp_minus_10K,562.4153265295442,147479.41028773782,64150.212715067435,10438.289821932747,210.30111615743712,0.3860559654723496,290.7124172617834,23305.015525748608,240.0,265.7629390402952,0.8255581315052071,0.5038442012555717,41732.69577388264,46037.14747985114,13.857181391435189,1.642140472538373,-13.857181391435189,0.05214113540990812,0.9065004688256932,8299.787425335922,8299.785722538561,8299.787284932565
temp_minus_10K,564.4153265295442,148011.0227463212,64122.50448306055,10441.573918997292,210.27976952651758,0.38588921733845855,290.6976624942513,23292.584896292938,240.0,265.84962577815884,0.8256000338659281,0.5038442012555715,41714.67028078082,46016.780999927745,13.851051080978248,1.6419565963144818,-13.851051080978248,0.052101074208531745,0.9065099595046928,8327.495657808337,8327.493951210272,8327.495516939453
temp_minus_10K,566.4153265295442,148542.80921571873,64094.80850888196,10444.857648333898,210.25842528582965,0.38572254297217545,290.6829086300334,23280.16102722326,240.0,265.936949818435,0.8256419379147604,0.5038442012555715,41696.65276196619,45996.42379693942,13.844923562878764,1.641772744517056,-13.844923562878764,0.0520609248633227,0.906519449121622,8355.191632452194,8355.189922076177,8355.191491118043
temp_minus_10K,568.4153265295442,149074.7709703192,64067.12478694825,10448.14100999144,210.23708343505564,0.3855559423398993,290.6681556690478,23267.74391477767,240.0,266.0249109450844,0.825683843651803,0.5038442012555714,41678.64321380648,45976.07586686123,13.83879883592523,1.641588917276371,-13.83879883592523,0.052020687787325215,0.9065289376696832,8382.875354850998,8382.87364071982,8382.875213051753
temp_minus_10K,570.4153265295442,149606.90928407933,64039.453311678604,10451.424004018783,210.2157439738779,0.3853894154080446,290.65340361121235,23255.333555196397,240.0,266.1135089421305,0.8257257510771557,0.5038442012555713,41660.64163267108,45955.73720479751,13.832676898644047,1.6414051143893715,-13.832676898644047,0.05198036339317191,0.9065384251592847,8410.546830585567,8410.545112722055,8410.546688321396
temp_minus_10K,572.4153265295442,150139.22543052403,64011.79407749484,10454.706630464796,210.19440690197882,0.38522296214304197,290.638652456445,23242.929944721836,240.0,266.2027435936595,0.825767660190918,0.5038442012555714,41642.64801493117,45935.407806582225,13.826557749781246,1.6412213359307786,-13.826557749781246,0.051939952094883564,0.9065479115864967,8438.206065233991,8438.204343661015,8438.205922505163
temp_minus_10K,574.4153265295442,150671.72068274638,63984.147078821385,10457.988889378328,210.17307221904085,0.3850565825113374,290.62390220466375,23230.533079598503,240.0,266.2926146838198,0.8258095709931894,0.5038442012555715,41624.66235695953,45915.087667760636,13.820441387995949,1.6410375818642269,-13.820441387995949,0.05189945430670516,0.9065573969531232,8465.85306437177,8465.85133911223,8465.852921178615
temp_minus_10K,576.4153265295442,151204.39631340787,63956.512310085534,10461.27078080819,210.15173992474672,0.38489027647939467,290.60915285578665,23218.142956073196,240.0,266.38312199682196,0.8258514834840691,0.5038442012555716,41606.6846551309,45894.77678417041,13.814327812035291,1.6408538522642728,-13.814327812035291,0.05185887044375169,0.906566881255243,8493.4878335718,8493.486104648646,8493.487689914466
temp_minus_10K,578.4153265295442,151737.2535947384,63928.88976571701,10464.55230480323,210.130410018779,0.38472404401369187,290.59440440973174,23205.75957039475,240.0,266.4742653169398,0.8258933976636565,0.5038442012555714,41588.714905821544,45874.47515121616,13.808217020516063,1.6406701470390745,-13.808217020516063,0.05181820092117643,0.9065763644975239,8521.110378404352,8521.108645840559,8521.11023428299
temp_minus_10K,580.4153265295442,152270.2937985366,63901.27944014797,10467.833461412287,210.10908250082014,0.3845578850807215,290.57965686641694,23193.382918814044,240.0,266.56604442851005,0.8259353135320514,0.5038442012555713,41570.7531054093,45854.18276473906,13.802109012186452,1.6404864662630798,-13.802109012186452,0.05177744615514231,0.90658584667605,8548.720704437053,8548.718968255642,8548.72055985203
temp_minus_10K,582.4153265295442,152803.5181961697,63873.681327813676,10471.114250684146,210.08775737055305,0.38439179964699494,290.56491022576034,23181.012997584323,240.0,266.65845911593055,0.8259772310893532,0.5038442012555714,41552.799250274074,45833.899620148644,13.79600378566474,1.6403028098445134,-13.79600378566474,0.05173660656183004,0.9065953277954862,8576.318817234906,8576.317077458927,8576.318672186324
temp_minus_10K,584.4153265295442,153336.92805857386,63846.095423151615,10474.394672667626,210.0664346276604,0.38422578767903715,290.55016448768,23168.64980296081,240.0,266.7515091636627,0.8260191503356611,0.5038442012555714,41534.85333679718,45813.62571329008,13.789901339700311,1.640119177857732,-13.789901339700311,0.05169568255840553,0.9066048078519211,8603.90472236027,8603.902979012813,8603.904576848385
temp_minus_10K,586.4153265295442,153870.52465625425,63818.52172060208,10477.67472741153,210.04511427182504,0.3840598491433896,290.53541965209394,23156.29333120091,240.0,266.84519435623037,0.8260610712710749,0.5038442012555716,41516.91536136176,45793.361039793665,13.78380167297789,1.6399355702939733,-13.78380167297789,0.05165467456227421,0.9066142868457341,8631.478425372949,8631.476678477136,8631.478279397918
