scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_2K,16.415326529544206,4385.166059482293,72195.31431352963,9524.49854124518,9524.49854124518,224.2407594819063,0.43706961983393733,300.192661490906,28133.432785109562,troposphere,240.0,266.78304911833885,0.7994865657542749,0.5008490136070773,0.0332882380494032,47055.85542070606,51458.30837094614,15.488950819654786,1.492369201935653,0.00559394311920347,-15.488950819654786,0.05805822697822245,1.0,254.68569050338613,254.68564698423964,254.68568647037318
temp_minus_2K,18.415326529544206,4918.647186606409,72164.34277909929,9527.482925435645,9527.482925435645,224.22136098466828,0.4369087266275517,300.1796767586184,28120.643505581327,troposphere,240.0,266.6981715726457,0.799521148771806,0.5008185114747662,0.03328686316461102,47036.59050675707,51437.157817497835,15.482584503066846,1.492370218394124,0.005595727220753062,-15.482584503066846,0.058052833327541416,1.0,285.6572258261078,285.6571766459872,285.6572209007136
temp_minus_2K,20.415326529544206,5451.9590937536195,72133.38397480456,9530.467853088416,9530.467853088416,224.2019589549253,0.436747849449679,300.16668909993297,28107.856606553847,troposphere,240.0,266.6138131095021,0.7995557425764124,0.5007880568696995,0.03328549050564982,47017.331893311435,51416.00974919572,15.476218934507909,1.4923696778885844,0.005597495720432335,-15.476218934507909,0.058047326033147446,1.0,316.61602926368255,316.6159753503592,316.6160251954425
temp_minus_2K,22.415326529544206,5985.102804557161,72102.4379007333,9533.452711196216,9533.452711196216,224.18255737722458,0.43658702134121796,300.15370118188656,28095.074713836122,troposphere,240.0,266.5299911807048,0.7995903400656894,0.5007576119510508,0.033284118366711364,46998.08072484778,51394.870529314096,15.46985602932354,1.4923693497885753,0.005599254865006028,-15.46985602932354,0.05804170840509698,1.0,347.562104227514,347.56204465236203,347.56209926669544
temp_minus_2K,24.415326529544206,6518.079430802926,72071.50454727696,9536.436938298642,9536.436938298642,224.1631599010588,0.4364262725296013,300.1407154476688,28082.300228755543,troposphere,240.0,266.4467213652181,0.7996249347311406,0.5007271419920466,0.03328274518273854,46978.83804462539,51373.74591561917,15.463497520601367,1.4923708354633463,0.005601010317622772,-15.463497520601367,0.05803598348431383,1.0,378.4954577774389,378.4953929551688,378.49545272304385
temp_minus_2K,26.415326529544206,7050.89001446336,72040.58391262707,9539.422257663193,9539.422257663193,224.14375532518923,0.436265510190707,300.1277243983531,28069.525774340993,troposphere,240.0,266.36395570208214,0.7996595465517645,0.500696753502175,0.0332813757535428,46959.60063410794,51352.61801344505,15.457138022046957,1.4923691516005084,0.005602744364067284,-15.457138022046957,0.05803014143300669,1.0,409.4160933200872,409.41602283537,409.416087372927
temp_minus_2K,28.415326529544206,7583.535627015041,72009.6759916205,9542.406652700298,9542.406652700298,224.12435675744803,0.4361048429148157,300.1147368093004,28056.75997883497,troposphere,240.0,266.28175014478836,0.7996941521485543,0.5006663218666606,0.033280004463317074,46940.372254877206,51331.50789330058,15.450783875883472,1.49237017683231,0.005604477873608863,-15.450783875883472,0.05802419380029703,1.0,440.3240152180176,440.3239390751806,440.32400837949535
temp_minus_2K,30.415326529544206,8116.01736353132,71978.7807764132,9545.391574735682,9545.391574735682,224.10495476421804,0.4359441925507681,300.10174636462267,28043.996631904523,troposphere,240.0,266.20006460963907,0.7997287683504539,0.5006359367514994,0.03327863535251731,46921.150193909154,51310.40024656631,15.444430474216455,1.4923696322376385,0.005606195604896183,-15.444430474216455,0.058018131952238504,1.0,471.21922956811756,471.2191486382295,471.21922358679876
temp_minus_2K,32.4153265295442,8648.336250407916,71947.89826709942,9548.376429456323,9548.376429456323,224.0855532085339,0.43578359108647896,300.08875565058,28031.23827455734,troposphere,240.0,266.1189154841186,0.7997633882672142,0.5006055614662749,0.033277266767693395,46901.93555991473,51289.30143216405,15.438079731081377,1.4923693016598947,0.005607903891179641,-15.438079731081377,0.058011959439248084,1.0,502.1017397734153,502.1016531850824,502.10173290058447
temp_minus_2K,34.4153265295442,9180.493396809583,71917.02845408274,9551.36067234865,9551.36067234865,224.06615562973377,0.4356230677954573,300.0757670371287,28018.487231313662,troposphere,240.0,266.03831738946366,0.7997980055827185,0.500575162327055,0.03327589719124409,46882.72936374277,51268.21720478043,15.431733378638906,1.4923707998905096,0.0056096084749542715,-15.431733378638906,0.05800567952039706,1.0,532.9715528831356,532.9714610255942,532.9715459172585
temp_minus_2K,36.4153265295442,9712.489846385582,71886.17133556167,9554.345974022963,9554.345974022963,224.04675116885073,0.4354625328164162,300.06277325290796,28005.736363737193,troposphere,240.0,265.9582253260863,0.7998326396780848,0.5005448426028247,0.0332745312755329,46863.528487568336,51247.12968135388,15.425386034087515,1.4923691025913555,0.005611291400224943,-15.425386034087515,0.05799928171115876,1.0,563.828672295862,563.8285747797888,563.8286644383334
temp_minus_2K,38.4153265295442,10244.326670455515,71855.32690638263,9557.330379957672,9557.330379957672,224.02735253027512,0.43530209124887337,300.0497828050233,27992.994019071968,troposphere,240.0,265.8786917752526,0.7998672678791955,0.5005144814986534,0.033273163578543964,46844.33657430349,51226.059917588405,15.419044035194107,1.4923701363723152,0.005612973820533977,-15.419044035194107,0.05799277833151004,1.0,594.6731023651437,594.6729991949998,594.6730936173699
temp_minus_2K,40.4153265295442,10776.00496246865,71824.49515871282,9560.315296350189,9560.315296350189,224.00795057372375,0.43514166747810074,300.0367895726495,27980.25419112466,troposphere,240.0,265.79967915870867,0.7999019065023275,0.5004841659030443,0.03327179801438497,46825.15099718835,51204.99261679212,15.412702777654426,1.492369587812532,0.005614640290522849,-15.412702777654426,0.05798616020319392,1.0,625.5048491779922,625.5047411698137,625.5048412871838
temp_minus_2K,42.4153265295442,11307.52575150259,71793.67609265175,9563.30014766754,9563.30014766754,223.98854904016096,0.4349812924372973,300.0237960608616,27967.51933603651,troposphere,240.0,265.7212028308158,0.7999365488706588,0.5004538602815555,0.03327043298218198,46805.97282905714,51183.9341320975,15.406364173761345,1.4923692548315117,0.005616297227819266,-15.406364173761345,0.05797943110911834,1.0,656.323916129408,656.3238024673674,656.3239073482546
temp_minus_2K,44.4153265295442,11838.890144178176,71762.86969861621,9566.284406423381,9566.284406423381,223.96915135824798,0.4348209944443419,300.0108045660008,27954.791701450707,troposphere,240.0,265.6432764833456,0.7999711888616374,0.5004235319983149,0.033269067011995085,46786.80304824556,51162.89021381977,15.400029954359749,1.4923707652878455,0.005617950452366933,-15.400029954359749,0.05797259451934688,1.0,687.130310257529,687.1301913061541,687.1303013837896
temp_minus_2K,46.4153265295442,12370.099185771478,71732.07597481091,9569.269690326142,9569.269690326142,223.94974701288004,0.43466068660581536,299.99780804543576,27942.064387661594,troposphere,240.0,265.56585799015215,0.8000058452548797,0.5003932810659173,0.033267704608116136,46767.63863795064,51141.842994534134,15.393694741354771,1.4923690549326432,0.005619581772397806,-15.393694741354771,0.0579656393252389,1.0,717.9240349532436,717.9239103484554,717.9240251890878
temp_minus_2K,48.4153265295442,12901.153947450048,71701.29491609194,9572.254107207995,9572.254107207995,223.930348303148,0.43450047052468016,299.98481473665646,27929.345460694967,troposphere,240.0,265.48899646401287,0.8000404960853952,0.5003629905278387,0.03326634050304829,46748.48312205324,51120.81351038185,15.387364866624933,1.4923700970340366,0.005621212618641722,-15.387364866624933,0.05795857859107428,1.0,748.7050945612233,748.7049643076165,748.7050839080621
temp_minus_2K,50.4153265295442,13432.055521087887,71670.52651463838,9575.239017932907,9575.239017932907,223.91094638343608,0.4343402731267084,299.9718187148777,27916.629118645695,troposphere,240.0,265.41265675659804,0.8000751571537433,0.5003327444817619,0.033264978484029345,46729.33396031576,51099.78648006184,15.381035730498612,1.4923695446356435,0.005622827346942428,-15.381035730498612,0.057951402613795076,1.0,779.4734951583469,779.4733600186152,779.4734853616246
temp_minus_2K,52.4153265295442,13962.804938363097,71639.77077055385,9578.223865831282,9578.223865831282,223.89154487209666,0.43418012428879926,299.95882240359174,27903.917732735335,troposphere,240.0,265.3368532206293,0.800109821997775,0.5003025085546335,0.03326361700297266,46710.19218959166,51078.76824947153,15.374709243090928,1.4923692093278778,0.005624432457133888,-15.374709243090928,0.057944115400761005,1.0,810.2292401319364,810.2290993441324,810.2292294461513
temp_minus_2K,54.4153265295442,14493.403303430583,71609.02767426943,9581.208140522185,9581.208140522185,223.87214708660576,0.4340200513716263,299.9458280251523,27891.21347367077,troposphere,240.0,265.2615986469466,0.8001444846896637,0.5002722511637318,0.03326225463779925,46691.058755605525,51057.7645632538,15.36838713353939,1.4923707316742585,0.005626033844652157,-15.36838713353939,0.057936720625717655,1.0,840.9723365085667,840.9721904132839,840.9723257305741
temp_minus_2K,56.4153265295442,15023.851663142734,71578.2972239953,9584.193406574403,9584.193406574403,223.85274285726638,0.4338599704542567,299.9328287667918,27878.509680639432,troposphere,240.0,265.186853694086,0.8001791634039779,0.5002420690497862,0.0332608957441245,46671.930742872406,51036.75757367326,15.362064029675649,1.4923690086497188,0.005627613088133262,-15.362064029675649,0.05792920657898451,1.0,871.7027876717818,871.7026359294148,871.7027760047058
temp_minus_2K,58.4153265295442,15554.151088520033,71547.57941459723,9587.177834451508,9587.177834451508,223.83334407606517,0.43369997963779333,299.9198325950592,27865.814138268368,troposphere,240.0,265.1126642110444,0.8002138368890037,0.500211849112755,0.03325953522967606,46652.811555897664,51015.76829252738,15.355746256050738,1.4923700588383237,0.005629191888209137,-15.355746256050738,0.05792158704205361,1.0,902.4205979575082,902.4204405727851,902.4205854027678
temp_minus_2K,60.4153265295442,16084.30266991048,71516.87423826687,9590.162739484824,9590.162739484824,223.81394219334862,0.4335400083922244,299.9068337821614,27853.121249060783,troposphere,240.0,265.0389974031975,0.8002485204265969,0.5001816726465239,0.033258176754316346,46633.69874121145,50994.781457386925,15.349429218673462,1.4923695027294488,0.005630754407281214,-15.349429218673462,0.05791385180695783,1.0,933.1257734322324,933.1256111162149,933.1257617331285
temp_minus_2K,62.4153265295442,16614.307441510548,71486.18169511082,9593.147583948976,9593.147583948976,223.79454070433164,0.4333800855367112,299.8938346696206,27840.433299277127,troposphere,240.0,264.9658666533967,0.8002832077705001,0.5001515064446971,0.03325681882295049,46614.593299587854,50973.80340546179,15.343114825043996,1.4923691651722624,0.005632307225158321,-15.343114825043996,0.05790600509730715,1.0,963.8183174759499,963.8181495188637,963.8183048891806
temp_minus_2K,64.4153265295442,17144.166505087876,71455.50177557548,9596.131874644387,9596.131874644387,223.77514281481146,0.4332202374732813,299.88083740544056,27827.75238263951,troposphere,240.0,264.8932838803477,0.800317893188749,0.5001213199826582,0.03325546006155383,46595.49614404695,50952.83987441487,15.336804802198873,1.4923706990666452,0.0056338563107577655,-15.336804802198873,0.05789805078307122,1.0,994.4982371031928,994.4980638224807,994.4982244245184
temp_minus_2K,66.4153265295442,17673.880909020245,71424.83447787579,9599.117122769434,9599.117122769434,223.75573870199867,0.43306038325769053,299.8678354078213,27815.072077357345,troposphere,240.0,264.8212124376997,0.8003525942473929,0.500091206714215,0.03325410467647959,46576.40446070318,50931.873040276085,15.330493785123098,1.4923689637666842,0.005635383019469296,-15.330493785123098,0.05788997657704501,1.0,1025.1655356905148,1025.1653567702651,1025.1655221242108
temp_minus_2K,68.4153265295442,18203.451724186085,71394.17979688729,9602.10156168844,9602.10156168844,223.73633984902511,0.4329006174843716,299.8548363710809,27802.399886518204,troposphere,240.0,264.74969501632336,0.8003872904120564,0.5000610574133855,0.03325274775136269,46557.32153435956,50910.92388569149,15.324188089593136,1.4923700218058007,0.005636909314338539,-15.324188089593136,0.05788179695031683,1.0,1055.8202175652311,1055.8200330103052,1055.8202031127148
temp_minus_2K,70.4153265295442,18732.880039457097,71363.53772481481,9605.086461006935,9605.086461006935,223.7169380034549,0.4327408721708819,299.84183476534497,27789.73041712463,troposphere,240.0,264.67870109840084,0.8004219964429682,0.5000309505576498,0.0332513928182014,46538.24499854673,50889.97717060042,15.317883128350722,1.4923694621168746,0.005638419169822242,-15.317883128350722,0.05787350121026898,1.0,1086.462288783175,1086.4620992547316,1086.4622751851857
temp_minus_2K,72.4153265295442,19262.166891465273,71332.90826176677,9608.07130202208,9608.07130202208,223.69753653685646,0.4325811750773591,299.8288328497886,27777.065870446695,troposphere,240.0,264.60824312896005,0.8004567063109561,0.5000008541123832,0.03325003843509007,46519.17581786604,50869.03922206667,15.311580805842064,1.4923691223889723,0.0056399192434139255,-15.311580805842064,0.05786509378840393,1.0,1117.0917527173676,1117.09155755608,1117.0917382332264
temp_minus_2K,74.4153265295442,19791.31337967036,71302.29139820598,9611.05560878931,9611.05560878931,223.67813854286948,0.4324215516458797,299.8158326977129,27764.408263184192,troposphere,240.0,264.53833218362763,0.8004914144810299,0.4999707386158922,0.03324868327624543,46500.11487254455,50848.11576945939,15.305282846607275,1.4923706674834374,0.005641415575446803,-15.305282846607275,0.057856578743315006,1.0,1147.708616369817,1147.7084158707692,1147.7086017940164
temp_minus_2K,76.4153265295442,20320.320553924143,71271.68713235144,9614.040838912959,9614.040838912959,223.65873454706576,0.4322619239126684,299.8028279593595,27751.751412663554,troposphere,240.0,264.46893422081035,0.8005261379073242,0.4999406942204353,0.033247331398192484,46481.059450562556,50827.189016666154,15.29898389401651,1.4923689203075619,0.005642889304577276,-15.29898389401651,0.057847943234206424,1.0,1178.312883110441,1178.3126769806258,1178.3128676485649
temp_minus_2K,78.4153265295442,20849.189484968054,71241.09545908845,9617.025288919032,9617.025288919032,223.63933562202627,0.43210238296117315,299.7898260555613,27739.10254033194,troposphere,240.0,264.4000888798265,0.8005608567767732,0.4999106155911637,0.03324597806113313,46462.01271671128,50806.27991235505,15.292690253618867,1.4923699859556725,0.00564436264858434,-15.292690253618867,0.05783920239364823,1.0,1208.9045572580762,1208.9043455024882,1208.9045409115497
temp_minus_2K,80.4153265295442,21377.92126024765,71210.51637063574,9620.01018250025,9620.01018250025,223.61993381374836,0.431942863359514,299.7768216552625,27726.45645775335,troposphere,240.0,264.3317678421048,0.8005955853251234,0.49988057837690897,0.03324462666872949,46442.972391742056,50785.37324234703,15.286397345946453,1.4923694228186664,0.0056458193996194745,-15.286397345946453,0.0578303450649851,1.0,1239.4836448576416,1239.4834280892837,1239.4836293642584
temp_minus_2K,82.4153265295442,21906.516918746856,71179.94986710239,9622.995020052058,9622.995020052058,223.6005323696616,0.43178339180766934,299.7638169349261,27713.815281190295,troposphere,240.0,264.2639826471665,0.8006303177414508,0.4998505517197782,0.033243275832455496,46423.93940399528,50764.47532209491,15.280107071950566,1.4923690809998287,0.005647266290512141,-15.280107071950566,0.057821375879103,1.0,1270.0501492755386,1270.049926883787,1270.0501328976097
temp_minus_2K,84.4153265295442,22434.977557697574,71149.39593896866,9625.979342956254,9625.979342956254,223.58113427078433,0.4316239927865956,299.75081389280683,27701.180950293594,troposphere,240.0,264.19674355686305,0.800665048688828,0.49982050722568067,0.03324192427495015,46404.914600821445,50743.59187135403,15.273821153277561,1.4923706369406584,0.005648709430892193,-15.273821153277561,0.05781229907548114,1.0,1300.6040775007668,1300.6038497591467,1300.6040610313357
temp_minus_2K,86.4153265295442,22963.304228373796,71118.85458445687,9628.96455500671,9628.96455500671,223.56173039245635,0.43146459131634135,299.73780641223163,27688.547521567652,troposphere,240.0,264.130019043241,0.8006997945061566,0.49979053173113014,0.03324057590236386,46385.89537231796,50722.7051259799,15.267534242919947,1.4923688782950888,0.00565012974935943,-15.267534242919947,0.05780310128407056,1.0,1331.1454328969644,1331.145199534577,1331.1454155431275
temp_minus_2K,88.4153265295442,23491.498001385044,71088.3257984622,9631.949016143513,9631.949016143513,223.54233139506715,0.4313052749655574,299.7248016393299,27675.92193475851,troposphere,240.0,264.06384580153184,0.8007345361055607,0.4997605238089727,0.03323922615210184,46366.884762972804,50701.83599581571,15.261252634740526,1.492369951307259,0.005651549710553378,-15.261252634740526,0.057793798270327226,1.0,1361.6742197746248,1361.6739807965967,1361.6742015377968
temp_minus_2K,90.4153265295442,24019.55996280129,71057.80957321788,9634.933903965784,9634.933903965784,223.5229296242224,0.4311459808555551,299.7117944427384,27663.29920602455,troposphere,240.0,263.9981976342099,0.8007692871955139,0.49973055626752155,0.033237878299035094,46347.880580965,50680.96929608912,15.254971758122823,1.4923693848561732,0.005652952930095256,-15.254971758122823,0.057784378434506505,1.0,1392.190444167488,1392.1902001404305,1392.1904267821228
temp_minus_2K,92.4153265295442,24547.49115387414,71027.3059088325,9637.918738040396,9637.918738040396,223.5035282027374,0.43098673462516895,299.69878691585336,27650.681366615583,troposphere,240.0,263.93308520786775,0.8008040421844783,0.4997005994304208,0.03323653100820048,46328.88371829142,50660.1113291727,15.24869351008098,1.4923690410273294,0.0056543462137457045,-15.24869351008098,0.057774846598225654,1.0,1422.6941094356919,1422.6938597959233,1422.6940911675047
temp_minus_2K,94.4153265295442,25075.292669688337,70996.81479580485,9640.903077144509,9640.903077144509,223.48412999856066,0.43082755979320336,299.68578098155,27638.070279117837,troposphere,240.0,263.86851800012846,0.8008387959346509,0.49967062597572176,0.03323518305083363,46309.89498934703,50639.26780388309,15.242419608968808,1.4923706074551988,0.005655735738260645,-15.242419608968808,0.057765207173981196,1.0,1453.1852225547416,1453.1849675550357,1453.1852041951497
temp_minus_2K,96.4153265295442,25602.96556288786,70966.33623235987,9643.888271052447,9643.888271052447,223.46472623815907,0.43066838436646104,299.6727707572528,27625.460239240583,troposphere,240.0,263.80446690482046,0.8008735641664615,0.4996407194104355,0.033233838182183985,46290.911886582755,50618.42099216877,15.236144718642798,1.4923688377521647,0.005657102229017999,-15.236144718642798,0.05775544628719246,1.0,1483.6637868823532,1483.6635262731143,1483.6637676401297
temp_minus_2K,98.4153265295442,26130.51090395545,70935.87021340261,9646.872743362115,9646.872743362115,223.44532716814624,0.4305092923954841,299.65976311320634,27612.857905008164,troposphere,240.0,263.74096578141797,0.8009083285210103,0.49961078223114797,0.03323249201747288,46271.9373339095,50597.59176018446,15.229875119815521,1.4923699178796292,0.0056584683894593335,-15.229875119815521,0.057745580307147534,1.0,1514.1298067208115,1514.1295405072983,1514.1297865973902
temp_minus_2K,100.4153265295442,26657.92977763647,70905.41673118153,9649.857625404566,9649.857625404566,223.4259254348703,0.4303502235570386,299.64675311858684,27600.25849717702,troposphere,240.0,263.6779904746199,0.8009431021767778,0.49958088439416204,0.03323114770234239,46252.96922712815,50576.76495610077,15.223606251786329,1.4923693482500904,0.005659817664583336,-15.223606251786329,0.05773559721228103,1.0,1544.5832880924133,1544.5830167966255,1544.5832688184746
temp_minus_2K,102.4153265295442,27185.223227365266,70874.97578580353,9652.8424559886,9652.8424559886,223.40652403607407,0.4301912024279838,299.63374278338057,27587.663961991402,troposphere,240.0,263.6155508109208,0.8009778797627187,0.4995509974093046,0.0332298039555684,46234.00842181481,50555.94686773664,15.217340007188726,1.4923690024930512,0.005661156930622269,-15.217340007188726,0.0577255020061522,1.0,1575.0242343513885,1575.0239574548089,1575.02421419647
temp_minus_2K,104.4153265295442,27712.392346160756,70844.54736778705,9655.826811353347,9655.826811353347,223.38712572620324,0.43003225156408026,299.62073395476034,27575.076084968485,troposphere,240.0,263.55365551349615,0.8010126563411915,0.49952109503116415,0.033228459597151,46215.05569933505,50535.143191640855,15.211078100683894,1.492370579042913,0.005662492429237017,-15.211078100683894,0.05771529926628151,1.0,1605.4526524592611,1605.452370194726,1605.4526322129532
temp_minus_2K,106.4153265295442,28239.43818798429,70814.13147535887,9658.811987051948,9658.811987051948,223.36772208416232,0.42987330196137796,299.6077209852281,27562.48940101444,troposphere,240.0,263.4922778053832,0.8010474470109966,0.4994912574239435,0.03322711823093285,46196.10865471405,50514.3362399914,15.204815208237408,1.4923687986999299,0.0056638046895712115,-15.204815208237408,0.057704974638641084,1.0,1635.8685457681825,1635.8682579065876,1635.8685246411333
temp_minus_2K,108.4153265295442,28766.36182319698,70783.728103434,9661.796470575073,9661.796470575073,223.348322941262,0.42971443414951443,299.59471046800036,27549.910286452458,troposphere,240.0,263.4314488194643,0.8010822341459007,0.4994613910234787,0.03322577565053987,46177.17009103025,50493.54683037808,15.198557595943798,1.4923698856896743,0.005665116645630378,-15.198557595943798,0.05769454506686376,1.0,1666.2719185723636,1666.271625119099,1666.2718965660024
temp_minus_2K,110.4153265295442,29293.164335270943,70753.33724427676,9664.781346817632,9664.781346817632,223.32892124568536,0.4295555903625997,299.5816976736122,27537.334166610883,troposphere,240.0,263.371146363242,0.8011170303917391,0.49943156292295904,0.03322443487196513,46158.23799188722,50472.75984746148,15.192300714085903,1.4923693130189652,0.005666411577829739,-15.192300714085903,0.05768399812913694,1.0,1696.6627768823932,1696.6624783166428,1696.6627557232423
temp_minus_2K,112.4153265295442,29819.8467697377,70722.95889799124,9667.766173898182,9667.766173898182,223.30951986966178,0.429396794114841,299.5686845283081,27524.762902747872,troposphere,240.0,263.3113794561876,0.8011518305990388,0.4994017458228788,0.033223094667892264,46139.31317636849,50451.98156302945,15.18604645047186,1.4923689654168426,0.0056676964303593955,-15.18604645047186,0.05767333900204138,1.0,1727.041124046951,1727.0408198935684,1727.0411020087631
temp_minus_2K,114.4153265295442,30346.410217632267,70692.59305511655,9670.750545582026,9670.750545582026,223.2901214537168,0.4292380669982023,299.55567280324567,27512.198203318163,troposphere,240.0,263.252156097036,0.8011866300313296,0.49937191455861407,0.033221753907247104,46120.39639274142,50431.217660029506,15.179796515668878,1.4923705517186916,0.0056689775075141145,-15.179796515668878,0.0576625724200091,1.0,1757.4069670130916,1757.406657485797,1757.406944883449
temp_minus_2K,116.4153265295442,30872.855734180364,70662.23971388061,9673.735703007,9673.735703007,223.27071793045448,0.42907934300004424,299.5426570869527,27499.634842382602,troposphere,240.0,263.1934517447701,0.8012214431627066,0.49934214593870213,0.03322041604198006,46101.48533881082,50410.45049501771,15.173545599000327,1.4923687611598926,0.005670235149342189,-15.173545599000327,0.057651683574995484,1.0,1787.7603091277608,1787.759994017122,1787.7602861193882
