scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
standard_isa,358.4153265295442,94025.8594757092,67078.0551934246,10034.889649724133,10034.889649724133,222.9232172767931,0.4109226493116628,299.30946080440697,26294.985333415632,troposphere,240.0,260.0365186297362,0.8018456862505774,0.4949585316674453,0.033024277663167706,43890.00704707404,47980.411642085375,14.442103904267695,1.49236952245378,0.0057390766893735895,-14.442103904267695,0.05553875271200537,1.0,5371.94487432508,5371.943924329875,5371.944806575397
standard_isa,360.4153265295442,94545.93893937496,67049.17693873552,10037.874376965767,10037.874376965767,222.90381654972248,0.4107704698759368,299.29643625816357,26282.9597826573,troposphere,240.0,260.04303405291637,0.8018805803386969,0.49492873342958627,0.03302295030283965,43871.98956058187,47960.63152055442,14.43615008768688,1.492368921797952,0.005738930585982429,-14.43615008768688,0.05551446567397478,1.0,5400.823128317034,5400.822173458143,5400.823061264484
standard_isa,362.4153265295442,95066.03196832484,67020.31059070343,10040.859113778859,10040.859113778859,222.88441576043738,0.41061833307156903,299.28341110333355,26270.938647044404,troposphere,240.0,260.05008401536384,0.8019154790946139,0.4948989496455658,0.03302162366621279,43853.97889482859,47940.859593554815,14.430198737659996,1.4923685571492793,0.005738773601246403,-14.430198737659996,0.055490075276451195,1.0,5429.689477142381,5429.688517423192,5429.689409296567
standard_isa,364.4153265295442,95586.13963191705,66991.45614074796,10043.843905363172,10043.843905363172,222.86501461513936,0.41046623658758413,299.27038514257646,26258.921743415292,troposphere,240.0,260.05766864112485,0.801950383047961,0.4948691830635263,0.03302029787556828,43835.97496372914,47921.100774288374,14.424251333060798,1.492370255334,0.005738612758977877,-14.424251333060798,0.05546558733849921,1.0,5458.5439272131025,5458.542962645685,5458.543859252037
standard_isa,366.4153265295442,96106.26299894597,66962.61358690825,10046.828592992219,10046.828592992219,222.84561414555054,0.41031418850270085,299.2573590685322,26246.90970943802,troposphere,240.0,260.0657875136489,0.8019852903434805,0.49483942395393693,0.03301897249745789,43817.97805304367,47901.33986127898,14.418303298244972,1.492368358857423,0.005738426315607161,-14.418303298244972,0.05544098451430588,1.0,5487.386481844408,5487.385512434544,5487.38641309175
standard_isa,368.4153265295442,96626.40313849773,66933.78292439136,10049.813376869088,10049.813376869088,222.82621305035093,0.41016217860940013,299.2443320073824,26234.901738105902,troposphere,240.0,260.07444117545305,0.8020202033236143,0.49480968461431346,0.03301764807946524,43799.98779791501,47881.59471384891,14.412360008868518,1.4923695265389567,0.005738239866224167,-14.412360008868518,0.05541628752033177,1.0,5516.217145151521,5516.216170907755,5516.217075608642
standard_isa,370.4153265295442,97146.56111990068,66904.96414612388,10052.79809809588,10052.79809809588,222.80681236237677,0.4100102149923416,299.23130465255196,26222.898467488914,troposphere,240.0,260.08362917487625,0.8020551201308048,0.4947799552664798,0.03301632418600749,43782.00448212425,47861.852395799084,14.406417571135522,1.4923689267560327,0.005738034844755979,-14.406417571135522,0.055391481643194344,1.0,5545.035922731526,5545.034943673688,5545.035853876121
standard_isa,372.4153265295442,97666.73801165655,66876.15725174756,10055.782831254626,10055.782831254626,222.7874115968449,0.4098582938447069,299.21827667845434,26210.899596275656,troposphere,240.0,260.0933517278835,0.8020900416384276,0.4947502405242755,0.03301500102244728,43764.02797004208,47842.11825151976,14.400477593707445,1.4923685626336463,0.0057378189512317926,-14.400477593707445,0.05536657318628276,1.0,5573.842817896369,5573.841834022749,5573.842748252442
standard_isa,374.4153265295442,98186.93488340403,66847.36223272975,10058.76763981538,10058.76763981538,222.7680103412,0.4097064119293385,299.20524780795216,26198.904868245823,troposphere,240.0,260.1036090646841,0.802124968590278,0.49472054425890893,0.033013678761032395,43746.05814264619,47822.39714706065,14.394541541265253,1.4923702597295996,0.005737599201702995,-14.394541541265253,0.05534156789683581,1.0,5602.637837031341,5602.636848356958,5602.637767270251
standard_isa,376.4153265295442,98707.15280373965,66818.5790870925,10061.75230846648,10061.75230846648,222.74860999496786,0.4095545801925073,299.19221898083805,26186.915147244432,troposphere,240.0,260.1144004280282,0.802159898467717,0.4946908532630959,0.03301235681359764,43728.09538775357,47802.67402920015,14.388604882789242,1.4923683652671755,0.005737353882797055,-14.388604882789242,0.05531644868224228,1.0,5631.420983455396,5631.419989983574,5631.4209129075025
