scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_plus_10K,192.4153265295442,50800.96365033623,69512.23265639633,9787.155915971376,9787.155915971376,234.53348654618603,0.42631303665019565,307.0048407408518,28700.60321084738,troposphere,240.0,261.35907812317953,0.7817466311633445,0.49440295266874523,0.03299954258234081,45499.72560976974,49738.56352539454,14.971307621143753,1.4923687235704186,0.00571003209181454,-14.971307621143753,0.05728252383139995,1.0,2937.767379876084,2937.7668586617465,2937.767343603671
temp_plus_10K,194.4153265295442,51323.64387126067,69482.2961281959,9790.1404200329,9790.1404200329,234.51408726978613,0.4261629833604487,306.9921436309225,28688.12808251467,troposphere,240.0,261.321231299119,0.7817789639872251,0.4943640361397113,0.03299781101027556,45481.324007223935,49718.341086836685,14.965220667137839,1.4923703739809724,0.0057108653841935406,-14.965220667137839,0.057267526992508436,1.0,2967.7039081643657,2967.7033815975196,2967.7038718041003
temp_plus_10K,196.4153265295442,51846.24892520915,69452.37177562252,9793.12542926861,9793.12542926861,234.494684709754,0.42601294509116955,306.9794438465039,28675.655234851783,troposphere,240.0,261.2839126404589,0.7818113062971246,0.4943251614263909,0.03299608143486523,45462.928439361036,49698.11546932432,14.959132756266618,1.4923685175445356,0.005711673950619827,-14.959132756266618,0.057252406415282106,1.0,2997.62826158777,2997.6277295858968,2997.6282243774767
temp_plus_10K,198.4153265295442,52368.779881685296,69422.4595937735,9796.110015275273,9796.110015275273,234.4752849007107,0.4258629685016683,306.96674533742026,28663.18854618554,troposphere,240.0,261.2471337761315,0.7818436480348714,0.4942862743861307,0.03299435144709346,45444.54056407275,49677.906782014186,14.953049941386267,1.4923696543745446,0.005712482402403655,-14.953049941386267,0.057237182759677166,1.0,3027.540444285423,3027.539906854973,3027.5404062265006
temp_plus_10K,200.4153265295442,52891.23781507107,69392.55957518336,9799.094838553103,9799.094838553103,234.4558835494048,0.4257130203902373,306.9540452934271,28650.72525599734,troposphere,240.0,261.2108865168801,0.7818759963582704,0.4942474135163907,0.03299262275954389,45426.15919608518,49657.700434339175,14.946967830736089,1.4923690607574984,0.005713272829695242,-14.946967830736089,0.057221841057417705,1.0,3057.440462057545,3057.4399193753898,3057.4404248166393
temp_plus_10K,202.4153265295442,53413.62378582715,69362.67171995626,9802.079633603988,9802.079633603988,234.43648238157405,0.42556311409136865,306.94134484406493,28638.266472167554,troposphere,240.0,261.17517414302995,0.7819083483912111,0.4942085633679654,0.032990894684780274,45407.78480965674,49637.50247259916,14.940888244252344,1.492368700433636,0.005714052667258318,-14.940888244252344,0.05720638760278998,1.0,3087.3283181325337,3087.3277700306703,3087.3282800437446
temp_plus_10K,204.4153265295442,53935.93887090965,69332.79601896704,9805.064154404849,9805.064154404849,234.41708299636846,0.4254132619474775,306.9286450361885,28625.813219767915,troposphere,240.0,261.1399995169369,0.7819407014672831,0.49416970956137474,0.032989166583158806,45389.417839988986,49617.31838368855,14.934812833490252,1.492370357055001,0.005714828673568293,-14.934812833490252,0.05719082814244096,1.0,3117.2040192102763,3117.203465768256,3117.203981032959
temp_plus_10K,206.4153265295442,54458.184134481904,69302.9324705041,9808.04914490724,9808.04914490724,234.39768055810293,0.4252634266013437,306.9159427039997,28613.362393824787,troposphere,240.0,261.1053539231253,0.7819730636523639,0.49413089550226247,0.03298744038504405,45371.05695562868,49597.131151339425,14.928736476553164,1.492368494432072,0.00571557983016869,-14.928736476553164,0.057175145021915126,1.0,3147.0675685203196,3147.067009667714,3147.067529495893
temp_plus_10K,208.4153265295442,54980.360645979075,69273.08106967519,9811.033742444282,9811.033742444282,234.37828067411215,0.42511365134963386,306.9032415184067,28600.91759163359,troposphere,240.0,261.0712473948384,0.7820054255947175,0.4940920708804282,0.032985713852810954,45352.703696022174,49576.96079098238,14.922665198085694,1.4923696354208664,0.005716330887881497,-14.922665198085694,0.057159359167258214,1.0,3176.9189701949585,3176.9184059383447,3176.918930324813
temp_plus_10K,210.4153265295442,55502.469479041945,69243.24180903689,9814.018559767792,9814.018559767792,234.35887936150934,0.42496390543173795,306.89053887177715,28588.47625665512,troposphere,240.0,261.0376728833254,0.7820377939388842,0.4940532714096411,0.03298398857457558,45334.3569619267,49556.79278135003,14.916594627186356,1.4923690402130572,0.005717063838827943,-14.916594627186356,0.05714345543470097,1.0,3206.7582300202307,3206.75766051216,3206.7581909631117
