scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_5K,0.0,0.0,72450.0,9500.0,9500.0,221.39999999999998,0.43756558087595515,298.28512869400646,27808.548477884062,troposphere,240.0,267.5,0.804599280731163,0.5020461818187741,0.033342266590546434,47185.71241814856,51603.71016174063,15.532716758683927,1.4923739720217746,0.005578968119707569,-15.532716758683927,0.05806623087358477,1.0,0.0,0.0,0.0
temp_minus_5K,0.00037383125971575783,0.09999985884558174,72449.99419338517,9500.000557896024,9500.000557896024,221.39999637367583,0.43756555037405714,298.28512625119123,27808.546083923018,troposphere,240.0,267.4999832631286,0.8045992873204536,0.502046176578246,0.03334226635375759,47185.70879381699,51603.70604258205,15.532715518817195,1.4923739244806524,0.005578968291047204,-15.532715518817195,0.05806622987164193,1.0,0.005806614840956404,0.005806614840956367,0.0058066148340003565
temp_minus_5K,0.004112143856873337,1.0999981031805974,72449.93612726146,9500.006136856253,9500.006136856253,221.39996011043434,0.43756524535516655,298.2851018230382,27808.522144321752,troposphere,240.0,267.4998158954422,0.8045993532133675,0.5020461241729942,0.033342263985870646,47185.67255051564,51603.66624781896,15.532703540593504,1.4923739209026512,0.005578971768287033,-15.532703540593504,0.058066221423736526,1.0,0.06387273854384348,0.06387273854380646,0.06387273853761144
temp_minus_5K,0.04149526982844912,11.099946135842183,72449.35546848667,9500.061926458546,9500.061926458546,221.39959747801942,0.43756219517521,298.2848575413973,27808.28274922712,troposphere,240.0,267.49814232129023,0.804600012143398,0.5020456001232523,0.03334224030714024,47185.31011892084,51603.268404178394,15.532583789657695,1.4923739197200279,0.005579006668119391,-15.532583789657695,0.05806613703881955,1.0,0.6445315133488324,0.6445315133118003,0.644531513331458
temp_minus_5K,0.415326529544207,111.09598678526287,72443.54912697407,9500.619822481302,9500.619822481302,221.39597115387153,0.43753169427029065,298.28241471398604,27805.888890062713,troposphere,240.0,267.4814168509582,0.8046066015327411,0.5020403599038479,0.033342003533757325,47181.6859448426,51599.289735800536,15.531386210475958,1.492373776527277,0.0055793549850935405,-15.531386210475958,0.0580652906408452,1.0,6.45087303181007,6.450872994777307,6.45087302592583
temp_minus_5K,2.415326529544207,645.9695494014735,72412.49276249627,9503.605001562233,9503.605001562233,221.37656748984546,0.43736851826262746,298.2693433411221,27793.08271048083,troposphere,240.0,267.3922398342209,0.8046418626587408,0.5020123603440462,0.03334073844721902,47162.3001559268,51578.00387138348,15.524979165286425,1.4923716608270499,0.005581207823204957,-15.524979165286425,0.0580606945620848,1.0,37.50723840757245,37.50723270368157,37.50723750372708
temp_minus_5K,4.415326529544207,1180.6653207837549,72381.44920684835,9506.589470275321,9506.589470275321,221.35716844321038,0.4372054276294563,298.25627450612495,27780.284352847448,troposphere,240.0,267.30361852529563,0.8046771200284385,0.5019843306924854,0.03333947207173521,47142.92308545532,51556.733381775484,15.518576747914418,1.4923715298280853,0.005583057715647266,-15.518576747914418,0.05805599203456296,1.0,68.55079432077329,68.55078335875615,68.55079315164767
temp_minus_5K,6.415326529544207,1715.1843509190264,72350.41845630402,9509.574824767295,9509.574824767295,221.33776363901256,0.4370423351419159,298.24320121942424,27767.48697143236,troposphere,240.0,267.2155055750609,0.8047123924995245,0.5019563710910236,0.033338208931549124,47123.551724092365,51535.46409978833,15.512174694036284,1.4923696119166756,0.005584891523061219,-15.512174694036284,0.05805117730968988,1.0,99.58154576272399,99.58152913357702,99.58154369598196
temp_minus_5K,8.415326529544206,2249.527718706572,72319.40050448455,9512.559198163464,9512.559198163464,221.31836521193748,0.4368793427775498,298.2301316562787,27754.698567415708,troposphere,240.0,267.12795605885134,0.8047476580153509,0.5019283644119977,0.03333694373505865,47104.18958503953,51514.21269649972,15.505778021646414,1.4923703576058707,0.005586724727819519,-15.505778021646414,0.05804625712117647,1.0,130.59949847840667,130.59947618621845,130.5994955154456
temp_minus_5K,10.415326529544206,2783.696522612445,72288.39534340339,9515.544131407418,9515.544131407418,221.29896314585176,0.43671636635825256,298.21705906843,27741.912535293995,troposphere,240.0,267.0409246584138,0.8047829347848565,0.5019004073089722,0.03333568084856105,47084.833761765665,51492.96431513159,15.499382258854606,1.4923697247405985,0.005588543129295884,-15.499382258854606,0.05804122450025473,1.0,161.6046587589077,161.6046317893009,161.60465659660986
temp_minus_5K,12.415326529544206,3317.6917834275814,72257.40297277758,9518.528992885818,9518.528992885818,221.27956154624218,0.43655344037212596,298.2039862218283,27729.131580406516,troposphere,240.0,266.95442992074635,0.8048182153456143,0.5018724601902047,0.03333441848338158,47065.48544317397,51471.72512736589,15.49298926333713,1.4923693991924938,0.0055903526292316996,-15.49298926333713,0.058036082292909325,1.0,192.59703028109945,192.59699764716802,192.59702722242218
temp_minus_5K,14.415326529544206,3851.5146156355017,72226.42338292487,9521.513204273992,9521.513204273992,221.26016417221905,0.4363905963604353,298.1909156495041,27716.358176005455,troposphere,240.0,266.86848841052426,0.8048534928612575,0.5018444867371753,0.033333154999082446,47046.145712904625,51450.500615473095,15.486600685257399,1.492370871988544,0.005592158448069849,-15.486600685257399,0.05803083300503555,1.0,223.576620229694,223.57658237216089,223.57661707513034
temp_minus_5K,16.415326529544206,4385.166059482293,72195.45657200768,9524.49854124518,9524.49854124518,221.2407594819063,0.43622773742922516,298.1778395739591,27703.58472140451,troposphere,240.0,266.78304911833885,0.8048887883248318,0.5018165983857752,0.03333189542869616,47026.81122715999,51429.27285228794,15.480211128538667,1.492369201935653,0.00559394311920347,-15.480211128538667,0.058025467433922305,1.0,254.54343204349004,254.54338852054434,254.54342799232109
temp_minus_5K,18.415326529544206,4918.647186606409,72164.50253482713,9527.482925435645,9527.482925435645,221.22136098466828,0.4360649769542066,298.16476709850986,27690.820108417007,troposphere,240.0,266.6981715726457,0.804924077165385,0.5017886647286162,0.03333063388225574,47007.48589490979,51408.062947523154,15.473826947204467,1.492370218394124,0.005595727220753062,-15.473826947204467,0.058019996372526916,1.0,285.4974701192332,285.497420935097,285.49746517286985
