scenario,distance_m,fuel_flow_kgs,fuel_per_meter_kgpm,height_m,temperature_k,density_kgm3
temp_plus_10K,17061.612035680413,15.366159865209385,0.0580896548125327,9611.631814030974,235.67439320879865,0.4145732123454854
temp_plus_10K,18383.73440099496,15.34921982876622,0.0580695379768635,9620.31530325394,235.61795052884932,0.4141277088410062
temp_plus_10K,19704.86780696407,15.332299058095758,0.0580484573882045,9628.996358467008,235.56152366996443,0.4136826964620907
temp_plus_10K,21025.03513583631,15.31539753035374,0.058026412755492,9637.674980488517,235.50511262682463,0.4132381746501954
temp_plus_10K,22344.25925076145,15.29851522307578,0.0580034038867117,9646.351170136371,235.4487173941136,0.4127941428474416
temp_plus_10K,23662.56299580434,15.281652113282991,0.0579794306857602,9655.024928228211,235.3923379665166,0.4123506004966035
temp_plus_10K,24979.969195958787,15.264808178510936,0.0579544931565686,9663.696255581268,235.3359743387217,0.4119075470411173
temp_plus_10K,26296.500657161425,15.247983396052136,0.0579285914004323,9672.365153012448,235.27962650541903,0.4114649819250733
temp_plus_10K,27612.18016630556,15.23117774333427,0.0579017256176204,9681.031621338265,235.2232944613013,0.4110229045932213
temp_plus_10K,28927.030491255,15.214391197731642,0.0578738961068123,9689.695661374935,235.1669782010629,0.4105813144909619
temp_plus_10K,30241.074380857917,15.197623736833044,0.0578451032662413,9698.357273938267,235.1106777194012,0.4101402110643541
temp_plus_10K,31554.334564960634,15.18087533790698,0.0578153475917625,9707.016459843791,235.05439301101532,0.4096995937601076
temp_plus_10K,32866.83375442147,15.16414597851675,0.0577846296792683,9715.67321990658,234.9981240706072,0.4092594620255887
temp_plus_10K,34178.59464112449,15.147435636331524,0.0577529502240227,9724.327554941465,234.94187089288044,0.4088198153088112
temp_plus_10K,35489.63989799335,15.130744288729163,0.0577203100191727,9732.97946576284,234.8856334725415,0.4083806530584442
temp_plus_10K,36799.99217900504,15.114071913380036,0.0576867099579736,9741.62895318474,234.8294118042992,0.4079419747238079
temp_plus_10K,38109.67411920367,15.097418487954329,0.0576521510326501,9750.27601802092,234.773205882864,0.4075037797548681
temp_plus_10K,39418.7083347142,15.08078399001742,0.0576166343339455,9758.920661084729,234.71701570294923,0.4070660676022431
temp_plus_10K,40727.11742275622,15.064168397293322,0.0575801610520523,9767.5628831892,234.66084125927017,0.4066288377171963
temp_plus_10K,42034.92396165768,15.047571687454068,0.0575427324757069,9776.202685146976,234.60468254654464,0.4061920895516418
temp_plus_10K,43342.150510868574,15.0309938381726,0.0575043499922653,9784.840067770368,234.54853955949255,0.4057558225581382
temp_plus_10K,44648.81961097473,15.014434827253371,0.0574650150880507,9793.47503187133,234.49241229283632,0.4053200361898904
temp_plus_10K,45954.95378371146,14.997894632527144,0.0574247293477749,9802.107578261472,234.4363007413004,0.4048847299007482
temp_plus_10K,47260.57553197727,14.981373231721273,0.0573834944538388,9810.737707752076,234.3802048996115,0.4044499031452036
temp_plus_10K,48565.70733984752,14.964870602720069,0.0573413121871013,9819.36542115399,234.32412476249905,0.4040155553783967
temp_plus_10K,49870.37167258816,14.94838672338224,0.0572981844259279,9827.990719277848,234.268060324694,0.4035816860561043
temp_plus_10K,51174.59097666934,14.931921571541872,0.0572541131459156,9836.613602933789,234.2120115809304,0.4031482946347502
temp_plus_10K,52478.38767977906,14.915475125162857,0.0572091004201823,9845.234072931671,234.1559785259441,0.4027153805713966
temp_plus_10K,53781.78419083686,14.89904736220956,0.0571631484185428,9853.852130081032,234.09996115447328,0.4022829433237451
temp_plus_10K,55084.8029000074,14.882638260647187,0.0571162594071569,9862.46777519101,234.0439594612584,0.4018509823501385
temp_plus_10K,56387.4661787141,14.866247798442002,0.0570684357481528,9871.081009070407,233.98797344104236,0.4014194971095573
temp_plus_10K,57689.79637965278,14.84987595366336,0.0570196798996163,9879.6918325277,233.93200308856996,0.4009884870616196
temp_plus_10K,58991.81583680521,14.833522704279677,0.0569699944143804,9888.30024637097,233.8760483985887,0.4005579516665816
temp_plus_10K,60293.54686545275,14.81718802843865,0.0569193819406506,9896.906251407983,233.82010936584808,0.4001278903853354
temp_plus_10K,61595.01176218988,14.800871904263143,0.0568678452207457,9905.509848446134,233.7641859851001,0.3996983026794084
temp_plus_10K,62896.23280493783,14.784574309826462,0.0568153870905033,9914.111038292507,233.7082782510987,0.3992691880109619
temp_plus_10K,64197.23225295807,14.768295223354666,0.0567620104795346,9922.709821753817,233.65238615860017,0.3988405458427911
temp_plus_10K,65498.032346865926,14.752034622999068,0.0567077184098029,9931.306199636394,233.59650970236345,0.3984123756383271
temp_plus_10K,66798.65530864407,14.735792487012649,0.0566525139957324,9939.900172746316,233.54064887714893,0.3979846768616286
temp_plus_10K,68099.12334165607,14.719568793549277,0.0565964004428425,9948.491741889193,233.4848036777202,0.3975574489773905
temp_plus_10K,69399.45863065991,14.703363520939469,0.0565393810481928,9957.080907870368,233.4289740988426,0.3971306914509361
temp_plus_10K,70699.68334182148,14.687176647489505,0.0564814591989713,9965.667671494812,233.37316013528368,0.396704403748219
temp_plus_10K,71999.81962272812,14.671008151506888,0.056422638371932,9974.25203356714,233.3173617818136,0.3962785853358234
temp_plus_10K,73299.88960240202,14.654858011300364,0.0563629221327109,9982.833994891656,233.2615790332042,0.3958532356809585
temp_plus_10K,74599.91539131381,14.638726205328924,0.0563023141356948,9991.413556272284,233.2058118842301,0.3954283542514644
temp_plus_10K,75899.91908139593,14.622612711928587,0.0562408181222432,9999.990718512625,233.15006032966792,0.3950039405158069
temp_plus_10K,77199.92274605614,14.606517509560554,0.0561784379208951,10008.565482415892,233.09432436429668,0.3945799939430791
temp_plus_10K,78499.94844019094,14.590440576564069,0.0561151774456496,10017.13784878498,233.0386039828976,0.3941565140029981
temp_plus_10K,79800.01820019903,14.574381891648809,0.0560510406970698,10025.707818422434,232.98289918025412,0.3937335001659069
temp_plus_10K,81100.15404399473,14.55834143318113,0.0559860317587281,10034.275392130436,232.92720995115212,0.3933109519027727
temp_plus_10K,82400.37797102137,14.5423191796275,0.0559201547980813,10042.840570710923,232.87153629037897,0.3928888686851796
temp_plus_10K,83700.71196226472,14.526315109651778,0.0558534140659957,10051.403354965323,232.81587819272536,0.3924672499853442
temp_plus_10K,85001.17798026638,14.510329201893764,0.0557858138950258,10059.963745694844,232.7602356529835,0.3920460952760971
temp_plus_10K,86301.79796913719,14.494361434824471,0.0557173586979704,10068.521743700298,232.7046086659481,0.3916254040308921
temp_plus_10K,87602.59385457054,14.478411787183976,0.0556480529686497,10077.077349782185,232.6489972264158,0.391205175723802
temp_plus_10K,88903.58754385581,14.462480237568135,0.0555779012793915,10085.630564740564,232.5934013291863,0.3907854098295229
temp_plus_10K,90204.80092589169,14.44656676469527,0.0555069082811138,10094.181389375311,232.53782096906045,0.390366105823363
temp_plus_10K,91506.25587119944,14.430671347285156,0.0554350787019,10102.729824485832,232.48225614084208,0.3899472631812525
temp_plus_10K,92807.97423193644,14.414793964203149,0.0553624173465751,10111.27587087121,232.4267068393371,0.3895288813797385
temp_plus_10K,94109.97784190932,14.398934594051616,0.0552889290941429,10119.819529330216,232.3711730593536,0.3891109598959827
temp_plus_10K,95412.28851658732,14.38309321567505,0.0552146188987162,10128.36080066123,232.315654795702,0.3886934982077645
temp_plus_10K,96714.92805311564,14.367269807871304,0.0551394917873819,10136.89968566237,232.26015204319455,0.3882764957934739
temp_plus_10K,98017.91823032868,14.351464349535409,0.0550635528597121,10145.436185131344,232.20466479664623,0.3878599521321182
temp_plus_10K,99321.28080876336,14.33567681956356,0.0549868072863393,10153.970299865545,232.14919305087392,0.3874438667033165
temp_plus_10K,100625.0375306724,14.319907196735157,0.0549092603074332,10162.502030661966,232.0937368006972,0.3870282389873032
temp_plus_10K,101929.21012003752,14.304155460257585,0.0548309172337052,10171.031378317344,232.03829604093724,0.3866130684649199
